key_0,actual,predicted,age,income,membership_duration,difficulty,duration,reward,web,email,social,mobile,gender = _F,gender = _M,gender = _O
91626,1,1,25,62000.0,327,0,4,0,1,1,0,1,1,0,0
64838,1,1,94,51000.0,728,0,4,0,1,1,0,1,0,1,0
17014,3,3,74,78000.0,645,0,3,0,0,1,1,1,0,1,0
79116,1,1,27,49000.0,1379,0,4,0,1,1,0,1,0,1,0
9402,3,3,81,62000.0,1819,0,4,0,1,1,0,1,1,0,0
144728,1,1,47,56000.0,511,0,4,0,1,1,0,1,0,1,0
145297,3,3,52,42000.0,501,0,3,0,0,1,1,1,1,0,0
23259,1,1,25,74000.0,1746,0,4,0,1,1,0,1,0,1,0
119901,1,2,62,71000.0,770,20,10,5,1,1,0,0,1,0,0
13979,3,3,29,37000.0,344,0,3,0,0,1,1,1,1,0,0
112839,3,3,37,72000.0,739,0,3,0,0,1,1,1,0,1,0
125241,1,3,65,39000.0,658,0,3,0,0,1,1,1,0,1,0
12674,0,0,32,52000.0,1651,10,7,10,0,1,1,1,0,1,0
15594,1,1,59,65000.0,290,0,4,0,1,1,0,1,0,1,0
133826,1,1,42,33000.0,238,0,4,0,1,1,0,1,0,1,0
26504,1,1,57,43000.0,862,0,3,0,0,1,1,1,1,0,0
17021,2,2,44,97000.0,255,20,10,5,1,1,0,0,1,0,0
45023,1,1,69,83000.0,1040,0,3,0,0,1,1,1,1,0,0
112048,1,1,72,56000.0,53,0,3,0,0,1,1,1,1,0,0
146020,0,1,54,107000.0,297,5,7,5,1,1,0,1,1,0,0
51333,1,1,44,45000.0,251,0,3,0,0,1,1,1,0,1,0
64154,3,3,60,52000.0,1621,0,3,0,0,1,1,1,0,1,0
109709,3,3,42,84000.0,757,0,4,0,1,1,0,1,0,1,0
41721,1,1,52,100000.0,779,0,4,0,1,1,0,1,0,1,0
140998,3,3,48,34000.0,358,0,3,0,0,1,1,1,1,0,0
34669,0,0,58,42000.0,982,10,7,10,0,1,1,1,1,0,0
57604,3,3,37,60000.0,427,0,3,0,0,1,1,1,1,0,0
31612,3,3,26,57000.0,452,0,3,0,0,1,1,1,1,0,0
107623,3,3,95,52000.0,859,0,3,0,0,1,1,1,1,0,0
145475,0,0,20,65000.0,964,10,7,10,0,1,1,1,1,0,0
79932,1,1,82,81000.0,992,0,3,0,0,1,1,1,1,0,0
106707,1,3,58,51000.0,879,0,3,0,0,1,1,1,1,0,0
137177,3,3,28,53000.0,1618,0,4,0,1,1,0,1,0,1,0
113660,1,1,63,51000.0,1559,0,4,0,1,1,0,1,0,1,0
134250,1,1,56,106000.0,926,0,3,0,0,1,1,1,1,0,0
87718,1,1,94,49000.0,168,0,4,0,1,1,0,1,1,0,0
33156,2,2,43,87000.0,468,10,7,2,1,1,0,1,1,0,0
48137,1,3,92,60000.0,1011,0,3,0,0,1,1,1,0,1,0
64856,1,3,94,73000.0,420,0,4,0,1,1,0,1,1,0,0
109063,3,3,67,97000.0,949,0,3,0,0,1,1,1,0,1,0
77929,1,3,37,33000.0,646,0,3,0,0,1,1,1,1,0,0
119462,3,3,70,45000.0,378,0,3,0,0,1,1,1,0,1,0
22869,1,1,72,71000.0,893,0,3,0,0,1,1,1,1,0,0
90280,0,0,57,71000.0,98,10,5,10,1,1,1,1,1,0,0
47093,1,1,65,66000.0,800,0,4,0,1,1,0,1,1,0,0
137121,3,1,68,60000.0,994,0,4,0,1,1,0,1,1,0,0
42944,1,1,25,45000.0,5,0,4,0,1,1,0,1,0,1,0
106769,1,1,39,48000.0,194,10,7,2,1,1,0,1,0,1,0
28915,3,3,59,60000.0,319,0,4,0,1,1,0,1,1,0,0
51437,3,1,73,47000.0,24,0,3,0,0,1,1,1,0,1,0
89968,2,2,68,32000.0,485,7,7,3,1,1,1,1,1,0,0
87043,1,1,69,62000.0,977,0,4,0,1,1,0,1,0,1,0
63380,1,1,63,44000.0,116,0,4,0,1,1,0,1,0,1,0
29544,1,2,89,81000.0,307,10,7,2,1,1,0,1,1,0,0
41214,1,1,34,63000.0,283,0,3,0,0,1,1,1,1,0,0
50545,1,0,56,73000.0,411,5,7,5,1,1,0,1,0,1,0
65780,2,2,40,51000.0,863,20,10,5,1,1,0,0,1,0,0
83717,1,3,51,80000.0,257,0,4,0,1,1,0,1,0,1,0
83497,3,3,52,51000.0,788,0,3,0,0,1,1,1,1,0,0
67761,3,3,60,94000.0,212,0,3,0,0,1,1,1,0,1,0
54745,0,0,60,87000.0,1733,5,7,5,1,1,0,1,1,0,0
3070,1,3,50,57000.0,821,0,4,0,1,1,0,1,0,1,0
142494,3,1,63,45000.0,357,0,3,0,0,1,1,1,0,1,0
36776,1,1,46,68000.0,923,0,4,0,1,1,0,1,0,1,0
95389,1,1,31,36000.0,706,0,4,0,1,1,0,1,0,1,0
43106,1,1,75,92000.0,1634,0,4,0,1,1,0,1,0,1,0
81793,1,1,75,56000.0,583,0,4,0,1,1,0,1,1,0,0
27935,0,0,36,70000.0,396,10,5,10,1,1,1,1,1,0,0
141408,1,1,57,111000.0,1079,5,7,5,1,1,0,1,0,1,0
4362,3,3,43,40000.0,1486,0,4,0,1,1,0,1,0,1,0
6718,1,1,64,81000.0,308,0,3,0,0,1,1,1,0,1,0
77105,1,3,55,82000.0,697,0,3,0,0,1,1,1,1,0,0
110952,1,1,59,110000.0,962,0,3,0,0,1,1,1,0,1,0
91434,1,1,87,36000.0,660,0,4,0,1,1,0,1,0,1,0
69490,3,1,59,47000.0,331,0,4,0,1,1,0,1,0,1,0
136204,3,3,59,94000.0,906,0,4,0,1,1,0,1,1,0,0
50465,3,1,56,49000.0,236,0,3,0,0,1,1,1,1,0,0
85983,3,3,62,62000.0,753,0,4,0,1,1,0,1,1,0,0
16915,1,1,58,117000.0,803,0,3,0,0,1,1,1,0,1,0
5559,1,1,20,60000.0,173,0,3,0,0,1,1,1,1,0,0
132384,0,0,26,72000.0,112,5,5,5,1,1,1,1,0,1,0
33603,3,3,50,37000.0,975,0,4,0,1,1,0,1,0,1,0
117490,1,1,19,31000.0,1501,0,4,0,1,1,0,1,0,1,0
124842,3,1,54,60000.0,1359,0,3,0,0,1,1,1,0,1,0
45810,3,3,53,73000.0,140,0,3,0,0,1,1,1,1,0,0
42786,3,1,35,53000.0,35,0,3,0,0,1,1,1,0,1,0
121470,1,3,36,33000.0,139,0,3,0,0,1,1,1,0,1,0
29189,3,3,87,65000.0,603,0,3,0,0,1,1,1,0,1,0
50809,2,2,69,63000.0,342,10,7,2,1,1,0,1,0,1,0
64874,1,3,35,50000.0,109,0,3,0,0,1,1,1,1,0,0
110865,3,3,26,31000.0,291,0,3,0,0,1,1,1,0,1,0
103256,1,1,48,72000.0,394,0,4,0,1,1,0,1,1,0,0
61547,3,3,43,53000.0,484,0,3,0,0,1,1,1,0,1,0
76266,3,3,35,35000.0,1369,0,3,0,0,1,1,1,0,1,0
131073,3,3,55,39000.0,796,0,4,0,1,1,0,1,0,1,0
71325,1,1,66,46000.0,210,0,4,0,1,1,0,1,1,0,0
87263,3,3,58,87000.0,246,0,4,0,1,1,0,1,1,0,0
64949,1,1,53,104000.0,594,0,3,0,0,1,1,1,1,0,0
33613,3,3,50,37000.0,975,0,4,0,1,1,0,1,0,1,0
32403,1,1,65,55000.0,118,0,4,0,1,1,0,1,0,1,0
4829,3,3,26,52000.0,234,0,4,0,1,1,0,1,1,0,0
95211,1,1,67,58000.0,1821,0,4,0,1,1,0,1,1,0,0
83773,1,1,67,66000.0,428,0,4,0,1,1,0,1,1,0,0
59428,0,0,62,111000.0,787,5,5,5,1,1,1,1,1,0,0
41853,3,3,30,42000.0,506,0,3,0,0,1,1,1,0,1,0
116419,0,0,51,95000.0,530,5,7,5,1,1,0,1,0,1,0
95785,1,1,77,31000.0,783,0,3,0,0,1,1,1,1,0,0
118624,0,0,62,84000.0,306,5,5,5,1,1,1,1,0,1,0
89313,1,3,82,57000.0,878,0,3,0,0,1,1,1,0,1,0
118761,1,1,33,74000.0,143,0,4,0,1,1,0,1,1,0,0
142295,1,1,48,31000.0,1195,0,3,0,0,1,1,1,0,1,0
142091,2,2,51,114000.0,589,7,7,3,1,1,1,1,0,1,0
14898,2,2,81,52000.0,1076,7,7,3,1,1,1,1,1,0,0
115268,1,1,86,97000.0,908,0,3,0,0,1,1,1,0,1,0
120394,3,3,52,53000.0,1033,0,4,0,1,1,0,1,1,0,0
45700,1,1,53,86000.0,1097,0,3,0,0,1,1,1,0,1,0
99344,3,3,79,95000.0,411,0,4,0,1,1,0,1,1,0,0
81500,3,3,30,54000.0,808,0,3,0,0,1,1,1,1,0,0
73441,0,0,48,52000.0,436,10,5,10,1,1,1,1,1,0,0
116618,1,3,46,80000.0,311,0,4,0,1,1,0,1,1,0,0
14619,1,1,70,76000.0,390,0,3,0,0,1,1,1,0,1,0
117819,1,1,88,53000.0,434,0,3,0,0,1,1,1,1,0,0
16718,1,1,25,56000.0,193,0,3,0,0,1,1,1,0,1,0
117507,3,1,44,62000.0,473,0,4,0,1,1,0,1,1,0,0
126089,2,2,87,95000.0,891,10,10,2,1,1,1,1,1,0,0
54592,1,3,32,45000.0,868,0,4,0,1,1,0,1,0,1,0
20583,1,1,55,118000.0,275,10,7,2,1,1,0,1,0,1,0
118698,0,0,80,81000.0,739,5,5,5,1,1,1,1,1,0,0
94939,3,3,82,87000.0,490,0,3,0,0,1,1,1,1,0,0
5615,1,3,55,89000.0,699,0,3,0,0,1,1,1,0,1,0
44052,0,0,27,55000.0,237,5,5,5,1,1,1,1,0,1,0
22449,3,3,58,70000.0,1375,0,4,0,1,1,0,1,0,1,0
32044,3,3,88,89000.0,379,0,4,0,1,1,0,1,1,0,0
74722,1,3,54,62000.0,307,0,3,0,0,1,1,1,1,0,0
124642,1,1,49,32000.0,241,0,4,0,1,1,0,1,0,1,0
84470,3,3,66,68000.0,508,0,4,0,1,1,0,1,0,1,0
90917,3,3,50,66000.0,92,0,3,0,0,1,1,1,0,1,0
76296,1,2,67,75000.0,597,10,7,2,1,1,0,1,0,1,0
8400,1,1,63,73000.0,390,0,3,0,0,1,1,1,0,1,0
77088,1,3,55,82000.0,697,0,3,0,0,1,1,1,1,0,0
74263,1,1,26,52000.0,545,0,3,0,0,1,1,1,1,0,0
619,1,1,40,53000.0,149,0,3,0,0,1,1,1,0,1,0
13914,3,1,71,96000.0,983,0,4,0,1,1,0,1,0,1,0
66480,1,1,57,97000.0,273,0,4,0,1,1,0,1,0,1,0
93839,1,1,36,36000.0,224,0,4,0,1,1,0,1,0,1,0
60830,2,1,62,92000.0,298,20,10,5,1,1,0,0,1,0,0
32549,3,3,64,55000.0,837,0,3,0,0,1,1,1,0,1,0
115789,1,3,81,50000.0,109,0,3,0,0,1,1,1,0,1,0
118348,1,1,60,77000.0,192,0,4,0,1,1,0,1,0,1,0
78869,3,3,60,61000.0,663,0,3,0,0,1,1,1,1,0,0
45178,1,1,56,66000.0,15,0,4,0,1,1,0,1,0,1,0
8660,1,1,86,92000.0,898,0,3,0,0,1,1,1,0,1,0
12730,3,1,50,59000.0,843,0,3,0,0,1,1,1,0,1,0
128374,1,1,61,106000.0,937,0,3,0,0,1,1,1,1,0,0
10917,3,3,87,58000.0,897,0,4,0,1,1,0,1,1,0,0
91681,3,3,85,47000.0,1619,0,4,0,1,1,0,1,0,1,0
31234,3,1,62,52000.0,356,0,4,0,1,1,0,1,0,1,0
6680,1,1,54,52000.0,773,0,4,0,1,1,0,1,1,0,0
80843,0,0,59,98000.0,317,5,5,5,1,1,1,1,1,0,0
101187,0,0,68,72000.0,159,10,7,10,0,1,1,1,1,0,0
62908,1,3,46,55000.0,1088,0,3,0,0,1,1,1,0,1,0
75083,0,0,57,64000.0,397,10,7,10,0,1,1,1,0,1,0
22351,3,3,55,55000.0,806,0,3,0,0,1,1,1,0,1,0
10918,3,3,87,58000.0,897,0,3,0,0,1,1,1,1,0,0
114082,1,1,45,48000.0,130,0,4,0,1,1,0,1,1,0,0
103559,1,1,58,53000.0,1739,0,4,0,1,1,0,1,0,1,0
55284,2,2,74,68000.0,1238,10,10,2,1,1,1,1,0,1,0
26012,1,3,47,98000.0,694,0,4,0,1,1,0,1,0,1,0
117467,1,1,70,119000.0,227,10,7,2,1,1,0,1,1,0,0
46129,1,1,34,54000.0,744,0,4,0,1,1,0,1,1,0,0
94181,2,2,50,56000.0,295,7,7,3,1,1,1,1,0,1,0
72608,3,1,60,88000.0,302,0,3,0,0,1,1,1,1,0,0
136868,1,1,50,70000.0,712,0,4,0,1,1,0,1,1,0,0
17496,1,1,26,39000.0,232,0,4,0,1,1,0,1,0,1,0
45337,1,1,55,78000.0,828,0,3,0,0,1,1,1,1,0,0
7719,3,3,43,47000.0,132,0,3,0,0,1,1,1,1,0,0
17900,1,1,67,42000.0,272,0,4,0,1,1,0,1,0,1,0
18979,1,1,76,56000.0,1442,0,3,0,0,1,1,1,0,1,0
3472,3,3,58,58000.0,864,0,3,0,0,1,1,1,1,0,0
130169,3,3,72,75000.0,607,0,3,0,0,1,1,1,1,0,0
87438,3,1,60,51000.0,389,0,3,0,0,1,1,1,0,1,0
35102,1,1,43,69000.0,547,20,10,5,1,1,0,0,1,0,0
95182,3,1,30,43000.0,1033,0,3,0,0,1,1,1,0,1,0
41128,1,3,55,91000.0,675,0,3,0,0,1,1,1,1,0,0
67899,3,1,56,74000.0,319,0,4,0,1,1,0,1,0,1,0
88069,0,0,91,107000.0,1071,10,5,10,1,1,1,1,1,0,0
124962,1,1,22,39000.0,205,0,4,0,1,1,0,1,1,0,0
39836,3,1,56,60000.0,115,0,4,0,1,1,0,1,0,1,0
110695,3,3,59,69000.0,818,0,4,0,1,1,0,1,0,1,0
139753,1,1,78,69000.0,814,0,4,0,1,1,0,1,0,1,0
88707,2,2,63,78000.0,339,10,10,2,1,1,1,1,1,0,0
47432,1,1,32,61000.0,147,0,4,0,1,1,0,1,0,1,0
144196,1,3,79,71000.0,765,0,3,0,0,1,1,1,1,0,0
28360,0,0,33,64000.0,306,5,5,5,1,1,1,1,0,1,0
24625,0,0,66,47000.0,233,5,7,5,1,1,0,1,1,0,0
121323,0,0,40,64000.0,1014,10,7,10,0,1,1,1,1,0,0
109260,1,3,29,41000.0,326,0,3,0,0,1,1,1,0,1,0
57848,1,1,62,92000.0,854,0,3,0,0,1,1,1,1,0,0
98234,1,1,71,46000.0,130,5,7,5,1,1,0,1,0,1,0
141434,1,1,35,60000.0,1014,0,4,0,1,1,0,1,1,0,0
114467,0,0,54,50000.0,720,5,7,5,1,1,0,1,1,0,0
128941,3,3,61,49000.0,330,0,3,0,0,1,1,1,0,1,0
84255,1,1,33,49000.0,704,0,4,0,1,1,0,1,0,1,0
23522,1,1,54,37000.0,207,0,4,0,1,1,0,1,0,1,0
57514,1,1,59,55000.0,1344,0,3,0,0,1,1,1,0,1,0
77743,3,3,33,73000.0,299,0,4,0,1,1,0,1,0,1,0
57310,3,3,74,85000.0,1700,0,3,0,0,1,1,1,1,0,0
127162,3,3,68,51000.0,1224,0,3,0,0,1,1,1,0,1,0
138017,3,3,25,61000.0,1033,0,3,0,0,1,1,1,0,1,0
56394,1,1,45,50000.0,1065,0,3,0,0,1,1,1,1,0,0
75586,0,0,76,50000.0,124,5,5,5,1,1,1,1,0,1,0
59106,0,0,26,61000.0,332,10,7,10,0,1,1,1,0,1,0
67632,3,3,35,32000.0,840,0,3,0,0,1,1,1,0,1,0
106649,3,3,57,56000.0,967,0,4,0,1,1,0,1,1,0,0
66064,1,1,61,72000.0,185,0,4,0,1,1,0,1,1,0,0
52441,3,3,50,71000.0,283,0,4,0,1,1,0,1,0,1,0
46243,1,3,61,98000.0,631,0,3,0,0,1,1,1,0,0,1
53394,1,1,35,37000.0,616,0,4,0,1,1,0,1,0,1,0
47606,1,3,58,54000.0,509,0,3,0,0,1,1,1,0,1,0
34785,1,1,89,67000.0,225,0,4,0,1,1,0,1,1,0,0
115542,1,1,48,82000.0,487,0,4,0,1,1,0,1,1,0,0
112143,1,1,45,63000.0,401,0,4,0,1,1,0,1,0,1,0
25043,1,1,38,51000.0,1585,0,4,0,1,1,0,1,1,0,0
79200,1,0,26,69000.0,1000,10,7,10,0,1,1,1,1,0,0
93070,1,1,58,79000.0,845,0,4,0,1,1,0,1,0,1,0
83120,3,1,45,36000.0,147,0,3,0,0,1,1,1,0,1,0
122994,1,3,52,87000.0,76,0,3,0,0,1,1,1,0,1,0
55331,0,0,53,98000.0,805,10,7,10,0,1,1,1,1,0,0
107759,1,1,73,74000.0,1000,0,3,0,0,1,1,1,1,0,0
82850,3,3,29,45000.0,1083,0,3,0,0,1,1,1,1,0,0
132050,1,1,26,61000.0,469,0,4,0,1,1,0,1,0,1,0
105460,2,2,45,47000.0,17,10,10,2,1,1,1,1,1,0,0
50455,1,1,56,49000.0,236,0,3,0,0,1,1,1,1,0,0
99667,1,3,58,95000.0,990,0,4,0,1,1,0,1,0,0,1
75884,1,1,61,79000.0,345,0,4,0,1,1,0,1,1,0,0
146196,1,1,72,106000.0,758,0,4,0,1,1,0,1,0,1,0
9101,1,1,81,57000.0,124,0,4,0,1,1,0,1,0,0,1
31140,1,3,44,53000.0,272,0,3,0,0,1,1,1,1,0,0
144836,2,2,69,69000.0,1659,10,7,2,1,1,0,1,0,1,0
107008,3,3,55,60000.0,437,0,3,0,0,1,1,1,0,1,0
136567,1,2,45,65000.0,407,20,10,5,1,1,0,0,1,0,0
76034,1,1,70,70000.0,755,0,4,0,1,1,0,1,1,0,0
57232,3,3,36,61000.0,907,0,3,0,0,1,1,1,1,0,0
2878,1,1,52,48000.0,16,0,4,0,1,1,0,1,0,1,0
130288,0,0,50,86000.0,657,10,5,10,1,1,1,1,1,0,0
37383,3,3,51,77000.0,748,0,3,0,0,1,1,1,1,0,0
41915,1,1,41,50000.0,914,0,4,0,1,1,0,1,0,1,0
71914,3,1,55,77000.0,225,0,4,0,1,1,0,1,1,0,0
63130,3,3,35,34000.0,1391,0,3,0,0,1,1,1,0,1,0
106349,1,1,23,34000.0,388,0,3,0,0,1,1,1,1,0,0
113204,3,3,91,59000.0,457,0,3,0,0,1,1,1,0,1,0
86330,1,3,50,42000.0,296,0,3,0,0,1,1,1,0,1,0
64300,1,1,26,55000.0,536,0,4,0,1,1,0,1,0,1,0
5582,0,0,95,64000.0,316,10,7,10,0,1,1,1,1,0,0
36006,0,0,54,103000.0,261,10,5,10,1,1,1,1,1,0,0
87864,1,2,48,91000.0,851,10,7,2,1,1,0,1,1,0,0
123367,1,1,43,39000.0,904,0,3,0,0,1,1,1,1,0,0
39038,3,3,27,40000.0,1089,0,4,0,1,1,0,1,0,1,0
64506,3,3,36,67000.0,411,0,3,0,0,1,1,1,0,1,0
136302,1,1,42,84000.0,58,0,4,0,1,1,0,1,1,0,0
64325,1,1,26,55000.0,536,0,4,0,1,1,0,1,0,1,0
55847,1,1,34,41000.0,66,0,4,0,1,1,0,1,0,1,0
89577,3,3,81,74000.0,148,0,3,0,0,1,1,1,0,1,0
37305,3,3,58,87000.0,126,0,4,0,1,1,0,1,0,1,0
26787,1,3,59,69000.0,428,0,3,0,0,1,1,1,1,0,0
95091,1,3,50,69000.0,1609,0,3,0,0,1,1,1,0,1,0
4533,3,3,54,47000.0,245,0,3,0,0,1,1,1,1,0,0
100724,2,2,73,116000.0,646,10,10,2,1,1,1,1,0,1,0
86638,3,3,24,36000.0,107,0,3,0,0,1,1,1,0,0,1
8462,1,1,21,74000.0,619,0,3,0,0,1,1,1,0,1,0
98665,1,1,20,74000.0,928,0,4,0,1,1,0,1,0,1,0
61396,1,1,58,52000.0,390,0,4,0,1,1,0,1,0,1,0
82226,1,3,61,77000.0,510,0,4,0,1,1,0,1,0,1,0
28858,3,1,56,37000.0,138,0,4,0,1,1,0,1,0,1,0
43582,1,1,53,44000.0,833,5,7,5,1,1,0,1,1,0,0
59959,1,3,54,66000.0,313,0,4,0,1,1,0,1,1,0,0
144917,3,3,39,45000.0,374,0,4,0,1,1,0,1,1,0,0
11410,1,3,56,33000.0,86,0,3,0,0,1,1,1,0,0,1
127944,3,3,64,84000.0,410,0,3,0,0,1,1,1,1,0,0
94694,3,3,25,63000.0,6,0,4,0,1,1,0,1,0,1,0
55786,1,1,58,99000.0,896,0,4,0,1,1,0,1,1,0,0
43256,3,1,19,62000.0,726,0,4,0,1,1,0,1,1,0,0
130358,2,2,75,32000.0,349,10,10,2,1,1,1,1,1,0,0
29806,2,2,27,32000.0,786,7,7,3,1,1,1,1,0,1,0
94381,3,3,60,68000.0,600,0,4,0,1,1,0,1,0,1,0
13856,1,1,57,32000.0,183,0,3,0,0,1,1,1,0,0,1
6085,2,2,79,61000.0,107,7,7,3,1,1,1,1,1,0,0
129687,3,1,69,41000.0,19,0,4,0,1,1,0,1,1,0,0
81471,1,3,30,54000.0,808,0,3,0,0,1,1,1,1,0,0
86103,1,1,72,60000.0,1092,0,4,0,1,1,0,1,1,0,0
18499,1,1,55,103000.0,399,20,10,5,1,1,0,0,1,0,0
55371,2,2,51,105000.0,911,7,7,3,1,1,1,1,1,0,0
30759,1,1,49,67000.0,315,0,3,0,0,1,1,1,0,1,0
57963,0,0,53,51000.0,696,10,5,10,1,1,1,1,1,0,0
54157,1,3,63,55000.0,49,0,4,0,1,1,0,1,1,0,0
131214,1,1,60,31000.0,261,20,10,5,1,1,0,0,0,1,0
30822,3,3,52,37000.0,1244,0,3,0,0,1,1,1,0,1,0
26181,3,3,21,31000.0,451,0,3,0,0,1,1,1,0,1,0
138821,1,1,29,60000.0,305,0,4,0,1,1,0,1,1,0,0
4159,0,0,60,55000.0,303,10,7,10,0,1,1,1,1,0,0
134350,1,1,47,71000.0,1003,0,4,0,1,1,0,1,0,1,0
56300,1,1,26,75000.0,1777,0,4,0,1,1,0,1,0,1,0
69935,3,1,59,90000.0,358,0,3,0,0,1,1,1,1,0,0
58717,1,1,27,33000.0,1563,0,4,0,1,1,0,1,0,1,0
78779,1,1,81,103000.0,812,5,7,5,1,1,0,1,1,0,0
86088,3,3,43,72000.0,292,0,3,0,0,1,1,1,0,1,0
2545,3,3,20,32000.0,1079,0,3,0,0,1,1,1,0,1,0
25636,3,3,60,60000.0,184,0,3,0,0,1,1,1,1,0,0
66786,3,3,25,61000.0,1076,0,3,0,0,1,1,1,0,1,0
122555,3,1,31,68000.0,273,0,3,0,0,1,1,1,0,1,0
113991,0,0,70,92000.0,1792,5,7,5,1,1,0,1,0,1,0
45257,3,3,70,57000.0,282,0,3,0,0,1,1,1,1,0,0
114331,1,1,58,39000.0,515,5,7,5,1,1,0,1,0,1,0
12559,1,1,92,63000.0,151,0,4,0,1,1,0,1,1,0,0
95607,3,3,58,34000.0,1498,0,3,0,0,1,1,1,0,1,0
62089,0,0,24,31000.0,1014,10,7,10,0,1,1,1,1,0,0
100933,1,1,68,36000.0,794,0,3,0,0,1,1,1,0,1,0
46511,1,1,47,50000.0,270,0,4,0,1,1,0,1,0,1,0
46640,3,3,69,48000.0,115,0,3,0,0,1,1,1,0,1,0
55475,1,3,58,52000.0,1170,0,4,0,1,1,0,1,0,1,0
98480,2,2,60,57000.0,675,7,7,3,1,1,1,1,0,1,0
101693,1,3,38,36000.0,516,0,3,0,0,1,1,1,0,1,0
76430,3,3,46,66000.0,393,0,4,0,1,1,0,1,1,0,0
135118,1,0,62,85000.0,815,10,7,10,0,1,1,1,1,0,0
54246,2,2,53,53000.0,346,7,7,3,1,1,1,1,1,0,0
78681,1,3,38,51000.0,564,0,4,0,1,1,0,1,0,1,0
111385,2,2,67,57000.0,718,10,7,2,1,1,0,1,0,1,0
109646,0,0,59,63000.0,348,5,7,5,1,1,0,1,0,1,0
111845,3,3,40,61000.0,359,0,3,0,0,1,1,1,1,0,0
104915,3,3,54,48000.0,774,0,4,0,1,1,0,1,1,0,0
144555,1,3,54,95000.0,496,0,3,0,0,1,1,1,1,0,0
107059,1,3,68,54000.0,1323,0,3,0,0,1,1,1,0,1,0
22634,1,1,53,37000.0,650,0,3,0,0,1,1,1,1,0,0
131732,1,1,26,47000.0,119,0,4,0,1,1,0,1,0,1,0
144053,2,2,60,51000.0,922,10,7,2,1,1,0,1,0,1,0
122908,3,1,48,54000.0,784,0,3,0,0,1,1,1,1,0,0
123004,1,1,45,63000.0,615,0,3,0,0,1,1,1,0,1,0
39277,3,3,76,53000.0,1403,0,4,0,1,1,0,1,1,0,0
18515,1,1,55,103000.0,399,20,10,5,1,1,0,0,1,0,0
61768,1,1,69,93000.0,707,0,4,0,1,1,0,1,1,0,0
43360,1,1,46,51000.0,249,0,4,0,1,1,0,1,0,1,0
85591,1,0,63,104000.0,644,10,7,10,0,1,1,1,1,0,0
143723,3,3,66,61000.0,111,0,3,0,0,1,1,1,0,1,0
47752,2,2,61,81000.0,1764,10,7,2,1,1,0,1,0,1,0
107713,3,3,56,31000.0,1817,0,4,0,1,1,0,1,0,1,0
132575,1,1,49,97000.0,711,0,4,0,1,1,0,1,0,1,0
70568,3,1,32,62000.0,286,0,3,0,0,1,1,1,0,1,0
144394,3,1,59,52000.0,1705,0,3,0,0,1,1,1,0,1,0
96542,3,3,66,76000.0,497,0,4,0,1,1,0,1,1,0,0
72778,1,2,31,53000.0,627,10,7,2,1,1,0,1,1,0,0
114355,1,1,72,115000.0,604,0,3,0,0,1,1,1,1,0,0
73036,1,3,53,66000.0,689,0,3,0,0,1,1,1,1,0,0
126285,1,1,58,70000.0,558,0,4,0,1,1,0,1,0,1,0
49007,1,3,37,40000.0,272,0,3,0,0,1,1,1,1,0,0
140888,0,0,91,35000.0,840,10,7,10,0,1,1,1,0,1,0
117281,1,1,57,74000.0,778,0,3,0,0,1,1,1,0,1,0
129575,2,2,52,91000.0,694,10,10,2,1,1,1,1,1,0,0
17113,3,3,39,67000.0,501,0,3,0,0,1,1,1,0,1,0
49611,3,3,50,69000.0,363,0,4,0,1,1,0,1,1,0,0
15214,1,1,61,35000.0,875,0,3,0,0,1,1,1,0,1,0
70175,1,1,56,55000.0,225,0,4,0,1,1,0,1,0,1,0
139139,3,1,73,52000.0,87,0,3,0,0,1,1,1,0,0,1
77261,2,2,62,72000.0,1076,10,7,2,1,1,0,1,0,1,0
38044,3,3,67,77000.0,260,0,3,0,0,1,1,1,1,0,0
62564,3,1,57,119000.0,494,0,3,0,0,1,1,1,0,1,0
49087,1,1,75,89000.0,211,0,4,0,1,1,0,1,1,0,0
147871,1,1,64,75000.0,142,0,3,0,0,1,1,1,1,0,0
57291,3,3,69,55000.0,718,0,3,0,0,1,1,1,0,1,0
124566,2,2,47,56000.0,734,10,7,2,1,1,0,1,1,0,0
47810,3,3,66,45000.0,1680,0,3,0,0,1,1,1,0,1,0
68864,1,3,45,92000.0,301,0,4,0,1,1,0,1,0,1,0
100639,3,3,42,94000.0,435,0,4,0,1,1,0,1,1,0,0
72145,0,0,62,63000.0,792,10,7,10,0,1,1,1,0,1,0
1415,1,1,74,83000.0,218,5,7,5,1,1,0,1,1,0,0
17464,1,1,76,60000.0,169,0,4,0,1,1,0,1,0,0,1
115247,3,3,66,31000.0,252,0,3,0,0,1,1,1,0,1,0
35712,1,3,57,98000.0,432,0,3,0,0,1,1,1,0,1,0
46274,1,3,58,68000.0,469,0,4,0,1,1,0,1,1,0,0
104517,3,3,25,32000.0,175,0,3,0,0,1,1,1,0,0,1
132262,2,2,90,80000.0,1010,10,10,2,1,1,1,1,1,0,0
94459,1,0,48,76000.0,205,10,5,10,1,1,1,1,1,0,0
43311,1,1,35,41000.0,533,0,4,0,1,1,0,1,1,0,0
23571,1,1,54,37000.0,207,0,3,0,0,1,1,1,0,1,0
140997,1,1,48,34000.0,358,0,4,0,1,1,0,1,1,0,0
123382,0,0,75,98000.0,822,5,5,5,1,1,1,1,0,1,0
